1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf
1902,0,3,1406,496,,567,1959,1902,5,17500,100,0,207,8,7,1902,0,1959,2002,335000,False,False,False,False,True,False,False,False,False,False
1274,0,3,925,349,,508,2005,1274,4,8814,68,80,98,5,7,1274,,2005,2007,203000,False,False,True,False,True,False,False,False,False,False
1453,1357,4,482,971,,750,1990,2810,4,9572,,336,0,5,8,1453,,1990,1990,302000,False,False,True,False,True,False,False,False,True,False
1422,1177,4,0,1393,,779,1999,2599,4,14774,108,165,30,5,9,1393,,1999,1999,333168,False,False,True,False,False,False,False,True,False,False
948,0,3,732,216,,280,1956,948,3,8190,60,0,36,6,4,948,,1954,1954,119000,False,False,True,False,False,False,True,False,False,False
1092,1020,4,500,176,,576,1969,2112,3,11075,85,0,0,5,6,952,,1969,1969,206900,False,True,False,False,False,False,False,False,False,True
1630,0,3,0,1622,,860,2008,1630,5,10226,61,270,42,5,8,1622,,2008,2008,295493,True,False,False,False,False,False,False,True,True,False
1352,0,2,0,1352,,466,2006,1352,4,4230,47,0,241,5,7,1352,,2006,2007,208900,False,False,True,False,False,False,False,True,False,False
1787,0,3,0,1753,,748,2001,1787,4,14781,,178,150,5,8,1753,,2001,2002,275000,True,False,False,False,False,False,False,False,True,False
948,0,3,492,372,,248,1954,948,3,10215,75,132,0,5,4,864,,1954,1954,111000,False,False,True,False,False,False,False,False,False,True
1478,0,3,189,628,,442,1957,1478,3,8400,70,0,0,3,6,1478,,1957,1957,156500,False,False,True,False,False,False,False,False,True,False
720,,2,0,0,,287,1955,720,3,6627,,0,0,6,3,0,,1949,1950,72500,False,False,False,False,False,False,False,False,False,True
1061,862,3,674,76,0,564,1992,1923,4,10186,107,0,39,5,7,750,,1992,1992,190000,False,False,True,False,True,False,False,False,True,False
708,0,2,280,140,,0,,708,2,5330,50,0,0,7,4,420,164,1940,1950,82500,False,False,True,False,False,True,False,False,False,False
1795,0,2,0,1795,,895,2007,1795,4,9986,75,428,49,5,8,1795,,2006,2007,147000,False,False,False,False,False,False,False,True,True,False
796,0,2,0,796,,0,,796,3,3636,40,0,0,4,4,796,0,1922,1950,55000,False,False,True,False,False,False,False,True,False,False
774,0,3,544,0,286,0,,774,4,4270,70,0,0,6,3,544,,1931,2006,79000,False,False,True,False,False,False,True,False,False,False
816,0,3,641,175,,264,1982,816,4,6600,60,0,0,9,5,816,,1982,2008,130500,False,False,True,False,False,False,False,False,False,True
1584,1208,,493,1017,,520,1920,2792,3,10440,60,0,547,7,6,1510,,1920,1950,256000,False,False,True,False,False,True,False,False,False,True
955,,3,0,935,,462,1998,1632,3,9084,63,0,28,5,7,935,,1998,1998,176500,False,False,True,False,False,False,False,True,False,False
1588,0,3,0,1588,,825,2006,1588,4,10000,85,410,45,5,8,1588,,2006,2006,227000,False,False,False,False,False,False,False,True,False,False
954,0,3,483,428,0,576,1976,954,3,10780,55,0,0,5,5,911,0,1976,1976,132500,False,False,False,False,False,False,False,False,False,True
816,0,2,690,126,,288,1958,816,3,8877,67,0,0,6,4,816,,1938,1958,100000,False,True,False,False,False,False,False,False,False,True
803,557,2,0,803,,297,1951,1360,4,7200,60,0,65,6,5,803,,1938,1995,125500,False,False,True,False,False,False,False,True,False,False
765,600,3,765,0,,440,1970,1365,3,2368,24,312,36,6,5,765,,1970,1970,125000,False,False,True,False,False,True,False,False,False,True
1334,0,2,686,664,,630,1977,1334,3,9650,80,360,16,5,6,1350,,1977,1977,167900,False,False,True,False,False,False,False,False,True,False
1656,0,4,0,1656,,506,1973,1656,3,9246,87,564,211,5,5,1656,,1973,1973,135000,False,False,True,False,False,False,False,True,False,True
693,0,2,0,693,0,0,,693,2,4118,153,0,20,4,4,693,,1941,1950,52500,False,False,True,False,False,False,False,False,False,False
920,941,3,700,216,,492,2002,1861,4,13450,95,0,91,5,7,916,,2002,2002,200000,False,False,True,False,True,False,False,False,True,False
864,0,3,360,504,,288,1972,864,3,9560,120,0,0,7,5,864,,1972,1972,128500,False,True,False,False,False,False,True,False,True,False
872,0,3,0,858,,480,1974,872,3,8294,70,0,0,5,4,858,,1971,1971,123000,False,False,True,False,False,False,False,True,False,True
1114,0,,814,300,,576,2004,1114,4,13695,66,0,78,5,6,1114,,2003,2004,155000,False,False,True,False,True,False,False,False,False,True
1284,885,3,0,1284,,647,2002,2169,4,9375,,149,87,5,8,1284,,2002,2002,228500,False,False,True,False,False,False,False,False,True,False
1172,741,3,0,896,,342,1929,1913,3,7558,57,0,0,6,6,896,,1928,1950,177000,False,False,True,False,False,False,False,True,False,False
728,728,3,0,728,,440,2006,1456,4,11103,85,0,0,5,7,728,,2006,2006,155835,False,False,True,False,False,False,False,True,False,False
960,0,2,250,710,,308,1997,960,2,6000,50,0,0,4,4,960,0,1920,1950,108500,False,False,True,False,False,False,False,False,False,True
2156,0,3,297,1203,0,508,1968,2156,3,20781,,0,80,7,7,1568,,1968,2003,262500,False,False,True,True,False,False,False,False,True,False
1776,0,3,80,1652,,712,2006,1776,4,15306,93,100,0,5,8,1732,,2006,2007,283463,True,False,False,False,True,False,False,False,False,False
1494,,3,1443,39,,514,1998,1494,4,16196,,0,25,5,7,1482,,1998,1998,215000,True,False,False,False,True,False,False,False,True,False
938,1215,4,259,425,,0,,2358,3,5250,50,0,54,5,8,684,,1872,1987,122000,False,False,True,False,False,True,False,False,False,False
1338,1296,6,500,748,,968,1969,2634,3,11643,91,368,0,5,5,1248,,1969,1969,200000,False,False,True,False,False,True,False,False,False,False
858,858,4,319,539,,490,1962,1716,3,9247,70,318,84,6,6,858,,1962,1962,171000,False,False,True,False,False,False,True,False,False,False
786,390,2,0,698,,624,1999,1176,3,6000,50,0,0,9,6,698,,1937,2000,134900,False,False,True,False,False,False,False,True,False,True
2053,1185,4,816,1217,,666,1996,3238,4,14720,56,579,86,5,8,2033,,1995,1996,410000,False,False,False,False,False,False,False,False,False,False
992,873,3,735,257,,839,2000,1865,4,10316,,0,184,5,7,992,,2000,2000,235000,False,False,True,False,True,False,False,False,False,False
1222,698,4,0,570,,487,1968,1920,4,10192,102,143,98,6,7,570,,1968,1992,170000,False,False,True,False,False,False,False,True,True,False
892,0,3,340,524,,264,1966,892,3,9477,,65,0,5,5,864,,1966,1966,110000,False,False,True,False,False,False,True,False,True,False
1078,0,3,734,344,,500,1971,1078,3,12537,,0,0,6,5,1078,,1971,2008,149900,False,False,True,False,True,False,False,False,False,False
769,804,3,378,378,,440,2000,1573,4,2117,,216,32,5,6,756,,2000,2000,177500,False,False,True,False,True,False,False,False,False,True
1980,0,3,1447,533,0,770,2004,1980,5,16737,129,66,45,5,9,1980,,2004,2005,315000,False,False,False,False,True,False,False,False,False,False
990,1611,4,0,612,,621,1998,2601,3,9842,51,0,0,6,5,612,,1921,1998,189000,False,False,True,False,False,False,False,True,True,False
1530,0,,1274,256,,430,2005,1530,4,16158,124,16,36,5,7,1530,,2005,2005,260000,False,False,False,False,False,False,False,False,False,False
1281,457,4,0,715,,368,1920,1738,3,12513,,0,0,4,4,715,,1920,2007,104900,False,False,True,False,False,False,False,True,False,True
616,796,3,0,616,,432,2007,1412,4,8499,73,0,36,5,6,616,,2006,2007,156932,False,False,True,False,False,False,False,True,False,False
520,600,2,0,600,,480,2005,1200,4,3180,30,0,166,5,7,600,,2005,2005,144152,False,False,True,False,False,False,False,True,True,False
814,860,3,533,281,,663,2000,1674,4,7500,,0,96,5,7,814,,2000,2000,216000,False,False,True,False,True,False,False,False,True,False
882,908,3,633,240,,588,1999,1790,4,9179,68,158,88,5,7,873,,1999,1999,193000,False,False,True,False,True,False,False,False,True,False
925,550,4,548,36,,336,1977,1475,3,2665,41,0,26,6,5,757,,1977,1977,127000,False,False,True,False,False,False,False,False,True,False
848,0,1,685,163,,420,2003,848,4,4435,,170,0,5,6,848,,2003,2004,144000,False,False,False,False,True,False,False,False,False,False
1668,0,3,370,315,,502,2003,1668,4,10635,48,171,262,5,8,1657,,2003,2003,232000,False,False,False,True,False,False,False,False,False,False
840,534,2,315,420,,338,1967,1374,3,5400,90,0,0,6,4,840,,1920,1950,105000,False,False,True,False,False,False,False,False,False,False
1661,0,3,831,161,,377,1955,1661,4,9600,80,0,28,6,6,992,0,1955,1996,165500,False,False,False,True,False,False,False,False,True,False
1108,989,,975,133,,583,1998,2097,4,9750,75,0,170,6,7,1108,,1998,1998,274300,False,False,False,False,True,False,False,False,True,False
2633,0,2,1282,1351,,804,2001,2633,5,11400,,705,140,5,10,2633,,2001,2002,466500,True,False,False,False,True,False,False,False,True,False
1026,932,3,0,1026,,936,2005,1958,4,10625,85,0,210,5,7,1026,,2005,2005,250000,False,False,True,False,False,False,False,True,False,False
1571,0,3,0,1571,,722,2007,1571,4,10991,89,80,36,5,8,1571,,2007,2007,239000,True,False,False,False,False,False,False,False,False,False
790,0,2,384,384,,160,1925,790,3,6292,52,0,141,5,6,768,,1930,1950,91000,False,True,False,False,False,False,False,False,False,True
984,620,3,408,156,0,660,1977,1604,3,10998,60,0,68,5,5,984,,1941,1960,117000,False,False,True,False,False,False,False,False,False,True
483,504,2,309,174,,264,1973,987,3,1953,21,408,0,5,6,483,,1973,1973,83000,False,False,True,True,False,False,False,False,False,True
754,640,3,0,384,,400,2007,1394,4,9735,73,0,0,5,5,384,,2006,2007,167500,False,False,True,False,False,False,False,False,False,False
864,0,2,203,661,,200,1938,864,3,8212,45,0,0,3,3,864,,1914,1950,58500,False,False,True,False,False,False,True,False,False,True
2117,0,4,865,340,0,550,1970,2117,3,12925,,0,42,7,6,1205,0,1970,1970,237500,False,True,False,True,False,False,False,False,False,False
998,764,4,0,596,,576,1989,1762,4,7200,60,0,0,7,7,596,,1920,1950,157000,False,False,True,False,False,False,False,True,False,True
1416,0,3,0,816,,576,2007,1416,4,25339,,0,0,7,5,816,,1918,2007,112000,False,False,True,False,False,False,False,True,False,True
698,560,2,204,356,,280,1939,1258,3,9060,60,0,0,5,6,560,,1939,1950,105000,False,True,False,False,False,False,True,False,False,True
796,358,3,735,61,,240,1922,1154,4,5436,40,0,96,8,4,796,,1922,2007,125500,False,False,True,True,False,False,False,False,False,True
1392,1392,5,790,133,,564,1978,2784,4,16692,80,184,112,5,7,1392,,1978,1978,250000,False,False,True,False,False,False,False,False,True,False
1664,862,5,168,0,,216,1916,2526,4,8520,60,0,15,7,6,714,,1916,1950,136000,False,False,True,False,False,False,True,False,False,True
1746,0,3,1320,426,,758,2006,1746,5,14892,42,160,39,5,9,1746,,2006,2007,377500,True,False,False,False,True,False,False,False,False,False
869,349,3,375,360,,440,2003,1218,3,6000,60,0,0,6,6,735,,1941,1950,131000,False,False,True,False,False,False,False,False,False,True
1525,0,3,1400,125,,541,2000,1525,4,9100,70,244,36,5,7,1525,,2000,2000,235000,False,False,False,False,True,False,False,False,True,False
1584,0,4,0,1584,,792,1967,1584,3,8944,65,0,152,5,5,1584,0,1967,1967,124000,False,False,True,False,False,False,False,True,False,True
900,0,3,769,95,,288,1967,900,3,7838,68,0,144,5,5,864,,1967,1967,123000,False,False,False,False,False,False,False,False,True,False
1221,691,3,0,482,,672,2003,1912,3,10800,60,0,25,7,6,482,,1905,2000,163000,False,False,True,False,False,False,False,True,False,True
1500,0,,1070,286,,648,2006,1500,4,4045,53,45,20,5,7,1356,,2006,2006,246578,False,False,False,False,True,False,False,False,False,False
1133,1349,4,0,1094,,642,2005,2482,4,12665,88,245,39,5,8,1094,,2005,2006,281213,True,False,False,False,False,False,False,True,False,False
1687,0,3,353,60,50,572,1966,1687,3,57200,,0,0,5,5,747,,1948,1950,160000,False,False,False,True,False,False,False,False,False,False
939,574,4,0,939,,180,1933,1513,3,6120,51,0,0,8,5,939,24,1920,2004,137500,False,True,False,False,False,False,False,True,False,True
1136,768,3,180,676,,240,1950,1904,3,7200,60,0,0,4,5,1208,,1950,1982,138000,False,False,True,False,False,False,True,False,False,True
1160,448,3,264,712,0,216,1925,1608,4,6171,51,0,16,6,6,976,147,1925,1990,137450,False,False,True,True,False,False,False,False,False,True
950,208,3,0,862,,208,1929,1158,3,6000,50,0,0,7,6,862,,1929,1950,120000,False,False,True,False,False,False,False,True,True,False
864,729,3,759,80,,398,2004,1593,3,7415,62,0,75,5,6,839,,2004,2004,193000,False,False,True,False,True,False,False,False,False,False
1294,,2,0,1286,,662,2006,1294,4,6762,64,0,55,5,7,1286,,2006,2006,193879,False,False,False,False,False,False,False,True,True,False
1464,0,3,929,556,,754,2007,1464,4,15256,49,84,160,5,8,1485,,2007,2007,282922,True,False,False,False,True,False,False,False,False,True
694,,3,0,672,,936,1998,1214,3,10410,60,0,0,4,3,672,,1915,1950,105000,False,False,True,False,False,False,False,True,False,True
1646,0,2,1373,221,0,482,2004,1646,4,3842,44,174,53,5,8,1594,,2004,2005,275000,True,False,False,False,True,False,False,False,False,False
768,0,2,656,112,,396,1988,768,3,8445,70,0,0,7,5,768,,1972,2007,133000,False,False,False,False,True,False,False,False,False,True
833,0,3,625,208,,0,,833,3,8780,,0,0,5,5,833,,1985,1985,112000,False,False,True,False,False,False,False,False,False,False
741,622,3,0,622,,528,1966,1363,3,7740,60,0,0,7,4,622,0,1910,1950,125500,False,False,True,False,False,False,False,False,False,True
1236,857,3,0,791,,542,1986,2093,3,20544,46,123,63,6,7,791,,1986,1991,215000,False,False,True,False,False,False,False,True,False,False
944,896,3,666,278,,622,2001,1840,4,12420,79,0,45,5,7,944,,2001,2001,230000,False,False,True,False,True,False,False,False,True,False
1112,,3,120,736,,271,1950,1668,3,9600,80,0,0,8,6,856,,1950,2005,140000,False,False,True,True,False,False,False,False,False,True
1040,0,2,0,0,,420,1956,1040,3,7200,60,0,0,5,4,0,,1949,1950,90000,False,False,False,False,False,False,False,False,False,True
1844,0,2,976,868,,620,2005,1844,4,10994,88,366,44,5,8,1844,,2005,2006,257000,False,False,True,False,True,False,False,False,False,False
1053,795,4,0,833,,370,1922,1848,4,13053,64,0,0,7,6,833,,1923,2000,207000,False,False,True,False,False,False,False,True,False,True
1569,0,1,988,398,,660,2007,1569,4,3635,51,130,20,5,7,1386,,2007,2007,175900,False,False,True,False,False,False,False,False,False,False
1246,1044,4,0,777,,560,1971,2290,3,11340,60,0,0,6,4,777,,1885,1950,122500,False,False,True,False,False,False,False,True,False,True
1310,1140,3,781,503,,1069,1998,2450,4,16545,,731,126,5,8,1284,,1998,1998,340000,False,True,False,False,True,False,False,False,False,False
1144,0,3,25,247,,336,1962,1144,3,9204,71,0,88,5,5,1144,,1963,1963,124000,False,False,True,True,False,False,False,False,False,True
1844,0,3,1110,734,216,540,1969,1844,4,16381,,312,73,5,6,1844,0,1969,1969,223000,False,False,False,False,False,False,True,False,True,False
708,708,3,404,304,,776,1968,1416,3,11700,90,420,169,6,6,708,,1968,1968,179900,False,False,True,False,False,False,False,False,True,False
1069,0,2,360,709,,440,1977,1069,3,4043,53,0,55,5,6,1069,,1977,1977,127500,False,False,True,False,False,False,False,False,True,False
848,0,1,686,162,,420,2003,848,4,4435,37,170,0,5,6,848,140,2003,2003,136500,False,False,False,False,True,False,False,False,False,False
1575,626,4,0,697,,432,1966,2201,4,19690,,0,236,7,6,697,,1966,1966,274970,False,False,False,False,False,False,False,False,False,True
1344,0,2,457,193,,484,1970,1344,3,9503,,0,28,5,5,1024,,1958,1983,144000,False,False,True,False,False,False,False,False,False,True
1252,0,3,0,1252,,528,1960,1252,4,10721,80,243,39,6,6,1252,,1959,1959,142000,False,False,True,False,False,False,False,True,False,True
1223,904,3,1000,223,,525,1994,2127,4,10944,81,448,132,5,7,1223,,1994,1994,271000,False,False,True,False,True,False,False,False,True,False
1048,,3,580,333,,288,1962,1558,3,10930,60,0,0,6,5,913,,1945,1950,140000,False,False,True,True,False,False,False,False,False,True
804,0,,510,278,,240,1940,804,4,7200,60,294,0,7,5,788,,1940,1992,119000,False,False,True,True,False,False,False,False,False,True
1440,0,3,678,762,,467,1981,1440,4,12546,,310,0,7,6,1440,,1981,1981,182900,False,False,True,True,False,False,False,False,False,False
734,1104,4,0,732,,372,2005,1838,3,21930,60,0,40,5,5,732,,2005,2005,192140,False,False,False,False,False,False,False,True,False,False
958,0,2,958,0,,440,1976,958,3,4928,,0,60,6,6,958,0,1976,1976,143750,False,False,True,False,False,True,False,False,True,False
968,0,4,0,656,0,216,1928,968,3,10800,60,0,0,6,4,656,,1927,2007,64500,False,False,True,False,False,False,False,True,False,True
962,830,3,0,936,,451,2000,1792,3,10261,93,318,0,5,6,936,,2000,2000,186500,False,False,True,False,False,False,False,True,False,False
1126,0,3,936,190,,484,1977,1126,3,17400,80,0,41,5,5,1126,,1977,1977,160000,False,False,True,False,False,False,False,False,True,False
1537,0,3,0,1319,,462,1962,1537,4,8400,80,237,36,9,6,1319,,1962,2005,174000,False,False,True,False,False,False,False,False,True,False
864,0,3,616,248,,528,1974,864,3,9000,60,0,0,6,4,864,,1971,1971,120500,False,False,True,False,False,False,False,False,False,True
1932,0,2,1336,596,,774,2008,1932,5,12444,96,426,66,5,8,1932,,2008,2008,394617,False,False,False,False,True,False,False,False,False,False
1236,0,2,600,312,,923,1957,1236,3,7407,90,0,158,7,6,912,,1957,1996,149700,False,False,True,False,True,False,False,False,False,False
1040,685,3,315,114,,550,1979,1725,3,11584,80,96,88,6,7,539,,1979,1979,197000,False,False,True,False,True,False,False,False,True,False
1423,748,3,0,588,,672,1993,2555,3,11526,79,0,0,7,6,588,,1922,1994,191000,False,False,True,False,False,False,False,True,False,False
848,0,1,697,151,,420,2004,848,4,4426,,147,0,5,6,848,,2004,2004,149300,False,False,False,False,True,False,False,False,True,False
1026,981,3,765,252,,812,2008,2007,5,11003,85,160,52,5,10,1017,,2008,2008,310000,False,False,False,False,True,False,False,False,False,False
952,0,2,0,952,,192,1916,952,2,8854,,0,98,6,6,952,,1916,1950,121000,False,False,True,False,False,False,False,True,False,True
1422,0,3,0,1422,0,626,2004,1422,4,8500,63,106,60,5,7,1422,,2004,2004,179600,False,False,False,False,False,False,False,True,True,False
913,0,3,187,0,,240,1990,913,3,8400,70,0,0,5,6,814,,1966,1966,129000,True,False,False,False,False,True,False,False,False,True
1188,0,3,593,595,,312,1962,1188,3,26142,,189,39,7,5,1188,,1962,1962,157900,False,False,True,False,False,False,False,False,False,True
1220,870,3,1079,141,,556,1995,2090,4,10000,80,438,65,5,8,1220,,1995,1996,240000,False,False,True,False,True,False,False,False,True,False
796,550,2,0,560,,384,1950,1346,3,11767,70,0,24,7,4,560,,1910,2000,112000,False,False,True,False,False,False,False,True,False,True
